时间,有功,无功,定子电流,定子电压,转子电压,转子电流,励磁电流
2025/7/31 14:00,262.1150818,6.818477631,7734.680176,19.43884087,163.9480438,1939.63623,69.63500977
2025/7/31 17:00,564.7195244,-4.606343502,16962.44214,19.23759531,274.0032718,3050.204506,109.152746
2025/7/31 18:00,599.9230674,-6.845857448,18047.37306,19.21243014,287.5601403,3195.907527,114.3461753
2025/7/31 19:00,598.1834567,0.100152009,17968.92,19.24031491,288.6523886,3204.821874,114.6608335
2025/7/31 20:00,598.5282595,1.367035072,17970.03392,19.24145356,288.7530777,3208.191243,114.781582
2025/7/31 21:00,599.9211487,36.43364243,17923.30631,19.38366646,298.0022529,3302.152604,118.1187775
2025/7/31 22:00,591.0233182,9.556907788,17765.16311,19.23642656,287.8594421,3198.873524,114.4346431
2025/7/31 23:00,564.4922537,-23.51830865,17083.47797,19.09884614,268.3320743,3007.344309,107.6284738
2025/8/1 0:00,467.5045571,-58.35204009,14334.3405,19.00384461,222.4518001,2514.404593,90.05074785
2025/8/1 1:00,331.5231403,-89.7578322,10437.77306,18.93974154,161.0248465,1863.631767,66.85709358
2025/8/1 2:00,311.1477392,-94.16968666,9868.679494,18.92929343,151.5002236,1766.708329,63.39927451
2025/8/1 3:00,303.5107045,-96.408308,9678.901629,18.91921923,147.993715,1730.241051,62.10707017
2025/8/1 4:00,296.8264576,-96.43702522,9474.446724,18.93016046,145.3251901,1703.112544,61.13780525
2025/8/1 5:00,361.5380147,-79.89831665,11263.43895,18.97507933,172.3002258,2013.45466,72.2553024
2025/8/1 6:00,566.0135861,-34.82071243,17156.02713,19.09838573,261.7190291,2987.539685,107.0168239
2025/8/1 7:00,599.3300661,-24.19531432,18132.91151,19.11609531,279.5851652,3157.327567,113.0234387
2025/8/1 8:00,602.2305025,-10.31594819,18133.38834,19.18386093,284.5578311,3199.363381,114.5024809
2025/8/1 9:00,602.1181313,4.401774231,18072.65607,19.25215751,288.571424,3231.857884,115.6582699
2025/8/1 10:00,600.5132284,11.11892838,17989.47233,19.28956393,290.3421961,3241.531324,115.9936732
2025/8/1 11:00,535.1841954,10.52672534,15999.35459,19.32029941,265.1396483,2972.753586,106.4227194
2025/8/1 12:00,586.5472983,32.16403129,17493.51276,19.39053668,290.0947057,3234.437057,115.7468317
2025/8/1 13:00,600.8705719,34.00058897,17934.17526,19.39212885,297.8438548,3299.862418,118.0582051
2025/8/1 14:00,599.5504616,42.13684386,17873.43903,19.43403162,299.8286861,3316.211569,118.6367749
2025/8/1 15:00,598.8146107,34.20656608,17874.58785,19.39907574,297.9643916,3293.062802,117.807851
2025/8/1 16:00,601.0449447,4.714238139,18032.66056,19.26516718,291.4494919,3228.28871,115.4926836
2025/8/1 17:00,600.764447,5.299747946,18031.31463,19.26312783,291.5389215,3228.443367,115.4956732
2025/8/1 18:00,599.6521273,-6.223843662,18044.40345,19.21838099,288.3840531,3196.587011,114.3648489
2025/8/1 19:00,596.9074937,2.143109784,17921.27307,19.25776268,289.0999039,3204.748611,114.6490945
2025/8/1 20:00,596.8997849,15.24801121,17874.68106,19.31902848,292.6429035,3237.577884,115.8182583
2025/8/1 21:00,598.8979372,15.4540832,17944.04118,19.28803584,293.1905806,3245.208526,116.0858857
2025/8/1 22:00,599.4044179,-11.71801738,18117.20154,19.12682986,287.464466,3188.180589,114.0570133
2025/8/1 23:00,598.8059735,-25.25424757,18161.59085,19.06023293,283.5396445,3154.771072,112.8659091
2025/8/2 0:00,569.2336195,-36.15113232,17304.74599,19.04419253,268.0661039,3000.955283,107.3967905
2025/8/2 1:00,460.1799496,-64.98441369,14156.43693,18.98189746,217.4622732,2466.625768,88.35378801
2025/8/2 2:00,323.750464,-91.88982091,10211.41763,18.93847727,157.6633869,1825.695184,65.486875
2025/8/2 3:00,315.3886349,-90.98916826,9949.236399,18.9551666,154.3131767,1794.068478,64.3777562
2025/8/2 4:00,305.8587029,-92.31091931,9686.11452,18.95378957,150.4891813,1752.403278,62.88825603
2025/8/2 5:00,324.903194,-90.68890919,10251.57952,18.93280523,157.2674897,1833.297422,65.79590208
2025/8/2 6:00,390.4123079,-83.74563413,12156.04129,18.92255239,182.7878014,2122.264656,76.14092787
2025/8/2 7:00,380.3202469,-66.63309813,11700.45877,19.02826452,183.3084755,2127.790729,76.33709595
2025/8/2 8:00,325.1625373,-34.62457131,9794.287086,19.21126131,172.3672869,2008.529593,72.07416549
2025/8/2 9:00,332.3560124,23.35955414,9913.561514,19.46779259,192.1525483,2238.798194,80.32725843
2025/8/2 10:00,290.8685856,42.70309109,8656.335657,19.57173038,186.4989029,2173.526275,77.9909302
2025/8/2 11:00,275.5824765,54.98209395,8265.252176,19.6250567,186.9497781,2178.321482,78.16051885
2025/8/2 12:00,275.3864303,112.2823903,8651.502944,19.86463495,210.3209005,2434.852612,87.33363649
2025/8/2 13:00,275.7997667,140.4711124,8978.863764,19.98608511,223.9443948,2577.656918,92.43001404
2025/8/2 14:00,276.6514327,204.053448,9863.247672,20.24773164,257.2601025,2927.39466,104.8955644
2025/8/2 15:00,276.6808395,202.0565745,9842.037612,20.23862538,257.5975906,2917.39061,104.5180582
2025/8/2 16:00,276.702287,262.4468097,10829.6825,20.47307742,293.8732957,3283.546263,117.5581592
2025/8/2 17:00,276.4958557,212.3396342,10018.0603,20.28570559,266.4484549,2987.41386,106.9807663
2025/8/2 18:00,276.6231788,88.46221042,8554.261277,19.78118276,204.7858653,2335.810532,83.73670664
2025/8/2 19:00,275.7875134,27.98868701,8183.083742,19.51293422,179.5132936,2063.11135,74.00402015
2025/8/2 20:00,274.9682661,35.81781161,8185.477215,19.54776585,181.8899124,2093.659249,75.11321629
2025/8/2 21:00,275.4640414,38.06000891,8208.712301,19.53034755,182.5544764,2102.856918,75.43888553
2025/8/2 22:00,275.9474673,-9.163415825,8249.768845,19.29671597,165.8569946,1915.410791,68.72682849
2025/8/2 23:00,274.367205,-56.46797413,8460.061572,19.07901226,149.9899071,1739.945189,62.43935494
2025/8/3 0:00,275.3524369,-75.02144263,8631.044552,19.0003146,144.3358896,1680.74592,60.32530214
2025/8/3 1:00,278.5159421,-84.66229176,8818.568691,18.96002803,142.6605358,1663.18292,59.69771151
2025/8/3 2:00,284.2520385,-88.36779588,9034.178297,18.94977656,143.5839448,1674.640273,60.11294481
2025/8/3 3:00,290.2627972,-90.87824299,9233.433099,18.94595903,144.8378274,1691.571623,60.72504912
2025/8/3 4:00,302.4348396,-92.77194514,9608.704848,18.95234927,148.5486873,1734.99802,62.27843429
2025/8/3 5:00,341.0073579,-79.64174789,10626.07131,18.97901854,165.4550228,1930.182088,69.26429849
2025/8/3 6:00,470.3685477,-58.56941338,14404.74893,18.99655905,218.8300068,2523.942119,90.48119617
2025/8/3 7:00,585.5582878,-18.01540033,17688.39132,19.15048772,275.3867845,3110.976201,111.3773878
2025/8/3 8:00,503.4712245,-39.64955605,15238.18326,19.12761332,237.9195234,2707.331399,96.96869508
2025/8/3 9:00,433.9420761,-48.5971902,13161.82652,19.1157455,207.9881205,2394.237789,85.81783643
2025/8/3 10:00,441.4267569,-9.551689706,13198.98321,19.28468797,219.9037862,2532.197437,90.76007894
2025/8/3 11:00,451.5295721,-8.894515175,13512.82946,19.28585907,223.6891969,2573.910643,92.25612752
2025/8/3 12:00,409.1942037,-8.572609059,12228.78605,19.3061237,208.5840786,2405.959248,86.25254352
2025/8/3 13:00,400.1716463,4.571141023,11921.87655,19.36848834,208.9330344,2414.562454,86.57693172
2025/8/3 14:00,474.2598977,4.909096477,14165.64827,19.33037969,236.0393871,2704.148365,96.90033142
2025/8/3 15:00,529.7838995,29.15398156,15797.24399,19.41483777,264.3846581,2994.82047,107.2481673
2025/8/3 16:00,555.6449588,50.19918927,16539.35132,19.48707075,280.9251427,3158.460012,113.0536299
2025/8/3 17:00,594.2569419,49.3789583,17723.46013,19.45718112,297.7418598,3314.218897,118.5714134
2025/8/3 18:00,597.6170139,38.06012002,17846.93418,19.4093835,296.8958283,3297.754427,117.9648251
2025/8/3 19:00,597.2740719,6.694428567,17915.4521,19.27866814,289.0539474,3216.347013,115.0642903
2025/8/3 20:00,599.374364,-17.12478224,18078.80741,19.1699394,284.3515989,3170.090741,113.4135362
2025/8/3 21:00,593.410641,-28.47160394,17977.49053,19.09028751,279.4255413,3121.66758,111.6957399
2025/8/3 22:00,600.907931,-23.6666677,18197.1869,19.08805569,283.8349241,3166.294378,113.2878502
2025/8/3 23:00,601.4529225,-26.26468252,18219.41505,19.09037001,283.4591264,3162.058994,113.1401828
2025/8/4 0:00,590.3341426,-31.33753124,17897.51602,19.08190119,277.2829166,3101.442711,110.9885729
2025/8/4 1:00,482.2604767,-48.32603603,14684.26232,19.05463328,229.9492313,2603.729556,93.248253
2025/8/4 2:00,405.0683196,-63.71298057,12406.8353,19.032804,193.4786503,2234.757368,80.12756289
2025/8/4 3:00,488.2176231,-55.84633009,14891.24179,19.04054078,226.6432219,2603.322886,93.29747933
2025/8/4 4:00,474.9565617,-58.55078556,14507.44468,19.03649695,221.3908551,2541.264547,91.07122201
2025/8/4 5:00,485.3473175,-61.84448952,14882.88568,18.99156469,224.3160364,2579.680054,92.45468467
2025/8/4 6:00,551.0094758,-40.74447921,16745.54032,19.05327472,255.7549002,2911.575207,104.2842648
2025/8/4 7:00,593.6128342,-26.22895688,17958.25894,19.11039767,277.4420728,3128.25567,111.9877492
2025/8/4 8:00,598.122897,-24.49448693,18065.21923,19.13035533,280.2356609,3150.873064,112.7802168
2025/8/4 9:00,544.4254055,-6.241412122,16358.74924,19.24219542,263.209816,2969.676008,106.3376492
2025/8/4 10:00,554.9899062,32.349311,16538.09525,19.41828331,276.467847,3105.118938,111.1718846
2025/8/4 11:00,527.6175963,9.830197628,15753.43044,19.32989111,260.3289381,2932.206303,104.993249
2025/8/4 12:00,506.0134744,31.72244911,15054.76763,19.44036318,257.6870895,2907.149968,104.1178984
2025/8/4 13:00,468.3557353,6.760107047,13956.04328,19.35332805,236.6060263,2685.046101,96.19339291
2025/8/4 14:00,476.8082735,12.25658798,14214.32158,19.36187447,240.8066313,2733.875916,97.94698683
2025/8/4 15:00,561.7341666,18.66876387,16785.83894,19.35439128,276.6662666,3098.097642,110.9105407
2025/8/4 16:00,600.6942697,6.107665177,18018.9658,19.26828781,290.9535347,3230.076721,115.5745373
2025/8/4 17:00,599.4608713,-1.86811202,18020.29897,19.23204981,289.1579907,3207.518545,114.7523029
2025/8/4 18:00,600.5107875,-18.64354588,18127.37089,19.16065874,286.009562,3173.095329,113.5258295
2025/8/4 19:00,600.2921061,-23.55231864,18138.03538,19.14366862,284.8633762,3161.567365,113.1175108
2025/8/4 20:00,600.4869454,-24.9418236,18151.4374,19.13877129,284.4958354,3158.84841,113.0201958
2025/8/4 21:00,596.3971596,-15.96322774,17987.22792,19.16841449,284.6888085,3161.727702,113.1261121
2025/8/4 22:00,601.9689306,-14.2803265,18174.65887,19.15289282,287.4901616,3190.804283,114.1601324
2025/8/4 23:00,602.9499891,-19.55886815,18228.5991,19.13310733,286.4944693,3183.34355,113.8921732
2025/8/5 0:00,597.9993777,-22.51713695,18081.13018,19.13288186,283.3038444,3154.733743,112.8728866
2025/8/5 1:00,514.6355298,-33.60318721,15569.68629,19.14147674,246.7113419,2773.082962,99.27799247
2025/8/5 2:00,464.4404585,-54.62929691,14171.51742,19.06511529,219.9029253,2510.840261,89.96580124
2025/8/5 3:00,532.1475407,-46.44640885,16187.31477,19.05804276,248.4926634,2816.556112,100.8679733
2025/8/5 4:00,489.3280193,-59.33469455,14983.31935,19.00875647,228.8376089,2603.909438,93.27987245
2025/8/5 5:00,491.5869927,-61.79105335,15073.74397,18.98997356,228.3338904,2608.141719,93.45761475
2025/8/5 6:00,592.5873848,-26.43998443,17936.50113,19.11164282,277.8054553,3124.062248,111.8261313
2025/8/5 7:00,602.1278447,-23.23158089,18204.93228,19.13232015,283.1628735,3172.44672,113.5279865
2025/8/5 8:00,603.0834108,-18.381175,18214.53985,19.1444701,284.1419066,3186.870462,114.041083
2025/8/5 9:00,584.9146891,8.25973941,17538.73478,19.28298802,282.6209522,3171.343959,113.4922609
2025/8/5 10:00,510.7526193,13.70340519,15259.44723,19.34656156,253.2400621,2877.761539,103.0565987
2025/8/5 11:00,601.6567862,46.12882736,17941.23322,19.44052236,297.8290601,3334.51394,119.3046143
2025/8/5 12:00,599.7272108,30.91596831,17908.26224,19.38100335,293.7845153,3285.926729,117.5614144
2025/8/5 13:00,543.7863099,21.41773515,16229.83045,19.37242061,270.2314373,3036.486715,108.6783109
2025/8/5 14:00,462.7708247,24.60312048,13789.67207,19.41498351,238.0342229,2718.375289,97.38029567
2025/8/5 15:00,597.5121643,63.66552558,17796.38999,19.51798532,301.1775769,3364.61053,120.3804343
2025/8/5 16:00,601.1608998,23.41746258,17984.42075,19.33360695,293.2056328,3274.065744,117.1351245
2025/8/5 17:00,601.5832012,-6.172357552,18103.96014,19.19429973,286.5045423,3204.982008,114.6690057
2025/8/5 18:00,602.1210593,-18.17087468,18177.28271,19.15017812,284.2438523,3180.409664,113.8064696
2025/8/5 19:00,599.8023814,-23.77293406,18129.38524,19.13011625,281.9941529,3157.834748,113.0044552
2025/8/5 20:00,601.5242765,-23.79044411,18188.21929,19.12638209,282.764839,3165.857561,113.2936581
2025/8/5 21:00,599.1714426,-24.32069013,18128.58705,19.11176965,281.7813404,3154.531054,112.8902768
2025/8/5 22:00,600.116588,-24.44385236,18176.90083,19.08564033,282.2070369,3160.119036,113.0924202
2025/8/5 23:00,597.7656777,-25.35843395,18102.99915,19.08770184,280.6583125,3146.573021,112.6150994
2025/8/6 0:00,584.7778909,-30.62140564,17738.94667,19.06575821,274.1794348,3079.573942,110.2261173
2025/8/6 1:00,560.8323914,-36.84453056,17029.12815,19.06457524,262.4278362,2961.649826,106.0346068
2025/8/6 2:00,596.8505358,-24.99514589,18070.42629,19.10006456,280.2285603,3145.370573,112.5818686
2025/8/6 3:00,598.010473,-24.48337742,18088.14933,19.11090811,281.0411771,3150.265672,112.7477861
2025/8/6 4:00,599.9783232,-23.73826489,18146.03122,19.11442784,282.2237107,3160.323234,113.1034095
2025/8/6 5:00,600.3610826,-23.50223455,18163.8804,19.10446951,282.709311,3163.126483,113.2003406
2025/8/6 6:00,602.9187279,-22.60200736,18222.13518,19.12576707,283.667299,3176.029578,113.657469
2025/8/6 7:00,603.397229,-22.46294589,18223.55942,19.13560308,283.7422,3177.68324,113.7200517
2025/8/6 8:00,603.7308392,-22.27078374,18227.94637,19.13773043,284.1210107,3180.043143,113.8029007
2025/8/6 9:00,602.3786329,-10.63922677,18146.6506,19.17654819,286.3288825,3201.002712,114.5487836
2025/8/6 10:00,588.9663184,6.992257825,17660.28637,19.25977406,284.9152472,3182.828545,113.9011268
2025/8/6 11:00,583.0977572,17.37317991,17438.82936,19.30909897,285.1848216,3183.803902,113.9388906
2025/8/6 12:00,598.7468379,5.237703971,17960.28291,19.25159704,289.1315246,3218.981085,115.1828252
2025/8/6 13:00,596.1371133,3.409286649,17880.55668,19.24487351,287.8623025,3203.346919,114.6250017
2025/8/6 14:00,601.2193389,40.4443299,17952.8066,19.40361304,299.7354888,3320.609199,118.8038863
2025/8/6 15:00,598.6926647,60.36669528,17845.4186,19.49488467,304.5015739,3362.902531,120.3079331
2025/8/6 16:00,593.5350048,49.56835374,17692.67312,19.45023416,299.7802031,3311.93925,118.4839983
2025/8/6 17:00,597.3796335,17.33839353,17903.42431,19.30275687,293.3268634,3246.495016,116.146608
2025/8/6 18:00,601.5909017,-10.81530798,18134.40089,19.17087535,288.2132738,3196.323267,114.3566509
2025/8/6 19:00,602.328928,12.41368416,18066.22152,19.27560886,293.8181204,3253.89894,116.4201781
2025/8/6 20:00,602.1707129,25.72655541,17999.28722,19.34229839,297.1866075,3285.367008,117.5306246
2025/8/6 21:00,600.2454755,9.752106625,18016.19027,19.24838282,292.4477806,3237.766598,115.8405569
2025/8/6 22:00,601.2325457,-12.14710013,18172.64322,19.12022677,287.9149948,3194.153831,114.2842022
2025/8/6 23:00,598.3511073,-24.33928861,18141.76838,19.06243827,283.6601138,3154.780912,112.8813654
2025/8/7 0:00,593.7823903,-25.88953908,17998.28472,19.07625803,280.8078474,3130.126585,112.0145475
2025/8/7 1:00,507.2975002,-53.57937895,15519.21343,19.00951772,238.946764,2693.229277,96.44282406
2025/8/7 2:00,390.8233213,-82.36653693,12146.09869,18.94203924,184.8730936,2128.872266,76.33771632
2025/8/7 3:00,373.8867627,-81.75704745,11629.92594,18.94177294,177.8351926,2059.176372,73.86754022
2025/8/7 4:00,357.7500579,-85.64650863,11188.1529,18.93489533,170.7828794,1982.363462,71.12745023
2025/8/7 5:00,335.3459545,-79.24600854,10465.75747,18.96439418,163.9641532,1908.175385,68.4852171
2025/8/7 6:00,420.4688795,-61.12852035,12895.10473,19.00863207,199.4020771,2310.497173,82.87430723
2025/8/7 7:00,596.9428822,-16.37786903,18036.36616,19.1321962,280.6107283,3165.017679,113.3192329
2025/8/7 8:00,578.5756037,-20.18506702,17464.20124,19.14707113,273.303297,3074.943833,110.0881304
2025/8/7 9:00,580.1122526,25.3527075,17389.99573,19.34008326,285.667451,3198.302401,114.4867797
2025/8/7 10:00,598.0945009,91.93440139,17831.94808,19.62578622,312.6375522,3455.769969,123.6267755
2025/8/7 11:00,600.0169574,98.03583358,17887.91873,19.65718757,315.9566408,3482.074792,124.539452
2025/8/7 12:00,531.1889399,64.33711907,15813.13597,19.54970955,279.4158193,3107.735971,111.2114859
2025/8/7 13:00,355.2376879,35.15690271,10549.32183,19.50712295,206.5726001,2360.426924,84.61777056
2025/8/7 14:00,369.7597071,62.34948062,11026.66636,19.62978344,218.694792,2509.347942,89.9659138
2025/8/7 15:00,490.156677,83.1727143,14609.69504,19.65888154,266.275564,3012.579643,107.9018248
2025/8/7 16:00,592.8913733,57.18142668,17689.48558,19.492928,299.6350343,3332.741898,119.2427955
2025/8/7 17:00,600.7714743,8.45221584,18020.50356,19.26525279,290.7679677,3234.709589,115.7368675
2025/8/7 18:00,600.7595414,-9.982788152,18091.50165,19.1938306,286.8132731,3192.938025,114.246125
2025/8/7 19:00,603.370469,-1.557496943,18138.57347,19.22601421,290.0153584,3224.914216,115.3882927
2025/8/7 20:00,602.5059304,8.457041789,18069.39749,19.27428231,292.1773145,3244.52251,116.087664
2025/8/7 21:00,600.5575469,-19.37605954,18154.8359,19.1155123,284.8277425,3172.97993,113.536512
2025/8/7 22:00,600.5790781,-23.53067414,18192.62961,19.07446295,284.0887035,3166.071613,113.2908579
2025/8/7 23:00,600.4903056,-23.54356999,18199.58257,19.07679619,283.8427861,3164.890166,113.2514966
2025/8/8 0:00,600.4119554,-23.7016461,18190.21883,19.07480097,283.6076851,3164.076171,113.2262829
2025/8/8 1:00,596.0391183,-25.28584442,18054.19173,19.09405105,280.9482686,3140.198135,112.3806799
2025/8/8 2:00,600.4399776,-23.64155267,18178.02373,19.09894427,282.8609186,3162.69513,113.1792533
2025/8/8 3:00,599.6413822,-23.78609025,18148.6422,19.09584639,282.3979215,3158.689207,113.0336525
2025/8/8 4:00,600.9797412,-23.40586268,18197.61753,19.09702463,283.1510571,3166.341631,113.3058791
2025/8/8 5:00,599.7832054,-23.92992197,18172.16688,19.09014283,282.2964192,3160.862447,113.1144577
2025/8/8 6:00,600.6087888,-23.7383428,18174.36436,19.10813625,282.1725227,3163.666303,113.2129935
2025/8/8 7:00,600.3222592,-23.91314581,18156.79655,19.11830188,282.1190873,3161.526895,113.1364873
2025/8/8 8:00,599.829125,-9.151776587,18054.17231,19.18535281,284.8539572,3191.380571,114.1972915
2025/8/8 9:00,599.9925269,9.551440912,17986.28463,19.27399877,289.532513,3235.512954,115.77608
2025/8/8 10:00,599.4838454,26.76745148,17927.54319,19.35168707,294.2240705,3276.348618,117.2302417
2025/8/8 11:00,597.3134781,26.6177978,17850.75829,19.35564288,293.8586091,3265.607838,116.8389674
2025/8/8 12:00,594.5898333,7.163996822,17825.77515,19.26793707,288.1956757,3204.934579,114.6765583
2025/8/8 13:00,596.3727579,15.42928816,17860.4832,19.30303578,291.1520184,3234.302324,115.7296863
2025/8/8 14:00,597.8326042,39.78964191,17842.43426,19.40754674,298.1638959,3303.762368,118.196939
2025/8/8 15:00,596.766006,34.37869011,17822.97632,19.38238212,296.5030456,3284.469408,117.4989386
2025/8/8 16:00,595.334371,6.450700641,17867.39941,19.25536074,288.8268475,3208.388697,114.7966032
2025/8/8 17:00,597.8263361,25.92028715,17876.29413,19.33837459,294.6435008,3267.406916,116.8924721
2025/8/8 18:00,599.922095,-7.042031236,18058.49645,19.20179277,287.4432444,3195.195407,114.3264617
2025/8/8 19:00,598.606426,-2.60311466,17998.91885,19.2192171,287.7385645,3201.249346,114.547386
2025/8/8 20:00,598.3922039,-6.044953685,18004.18069,19.20346086,286.7700444,3190.840593,114.1777194
2025/8/8 21:00,600.7467447,-10.96294546,18113.6809,19.15415174,286.7188711,3190.706186,114.1649275
2025/8/8 22:00,600.2045155,-23.28739627,18194.99535,19.07169496,284.0018104,3164.334277,113.2288664
2025/8/8 23:00,602.8505729,-22.04026129,18259.76623,19.07614823,285.4054199,3178.096558,113.7107748
2025/8/9 0:00,583.2784067,-30.40918156,17687.75278,19.0718355,274.9755343,3074.226197,110.0214615
2025/8/9 1:00,496.0588447,-50.72019216,15120.31918,19.04158536,234.1922213,2652.519627,95.00792716
2025/8/9 2:00,373.6097301,-81.95247415,11620.19504,18.94819644,178.0174289,2057.033162,73.77744245
2025/8/9 3:00,347.8548869,-87.41752648,10904.16323,18.93399047,166.5108924,1936.178373,69.47678838
2025/8/9 4:00,339.2406593,-87.74038121,10651.42579,18.93427391,162.9514179,1900.354144,68.20590357
2025/8/9 5:00,383.257065,-79.68885357,11909.44349,18.94376452,180.6806765,2103.859881,75.48867544
2025/8/9 6:00,518.0760673,-50.63171901,15801.50688,19.02060103,239.6468099,2746.248999,98.4179278
2025/8/9 7:00,598.7914728,-24.27488595,18107.75018,19.10712807,280.1419779,3156.034589,112.9869535
2025/8/9 8:00,599.5028677,-3.899207646,18029.85408,19.21130713,285.9416025,3204.68739,114.7027285
2025/8/9 9:00,597.8406666,10.8618971,17924.38952,19.28430344,289.3625385,3231.560352,115.6504698
2025/8/9 10:00,596.4078894,16.94900355,17864.0451,19.30604371,290.7823232,3240.702162,115.9730719
2025/8/9 11:00,582.4721426,10.22709305,17446.25669,19.29334023,283.5009672,3164.519962,113.258513
2025/8/9 12:00,532.0235713,6.888982822,15909.172,19.30588637,262.1232107,2945.25499,105.4535024
2025/8/9 13:00,429.3433943,12.20774908,12796.95908,19.37764922,224.6515631,2556.366522,91.61294665
2025/8/9 14:00,369.9533484,45.72784871,11001.50031,19.55220082,213.6056746,2448.489346,87.78582586
2025/8/9 15:00,416.5787285,67.26720409,12411.1554,19.61959573,236.0811921,2689.199911,96.38405024
2025/8/9 16:00,540.9675318,89.15173752,16138.30208,19.65393563,288.6891703,3226.161103,115.4910191
2025/8/9 17:00,602.1690921,69.72331774,17938.26792,19.54083514,308.1329482,3403.680144,121.7549133
2025/8/9 18:00,600.7528349,-1.16741944,18065.27536,19.22648247,289.3275702,3213.854494,114.9848569
2025/8/9 19:00,602.0060651,-15.81176848,18168.43885,19.15519373,286.5238202,3186.239617,114.0031374
2025/8/9 20:00,603.2133845,3.741083976,18120.6491,19.24249858,291.9531661,3237.430819,115.8261116
2025/8/9 21:00,604.4879652,-11.6761021,18250.45851,19.14205098,289.1774714,3208.273441,114.7845173
2025/8/9 22:00,604.4585874,-6.588496411,18249.49117,19.13655507,290.1334907,3221.061613,115.243726
2025/8/9 23:00,601.8658743,0.253648806,18127.72111,19.17450423,290.0061066,3224.665284,115.3717308
2025/8/10 0:00,599.7978395,-22.25044631,18164.44574,19.09383401,283.767003,3164.500456,113.2340722
2025/8/10 1:00,549.1349965,-27.64911973,16606.01538,19.12197289,260.8639237,2933.173114,105.0007359
2025/8/10 2:00,496.3234105,-46.68820827,15099.31438,19.06815996,233.6467907,2662.465587,95.38375918
2025/8/10 3:00,468.3085388,-67.88514297,14391.69266,18.96952675,217.1816035,2492.408507,89.31724151
2025/8/10 4:00,417.2231156,-77.8903836,12920.59635,18.93650294,194.1898586,2251.468847,80.72939873
2025/8/10 5:00,443.6900353,-72.11849989,13698.61834,18.93521784,205.0614652,2378.77561,85.28409172
2025/8/10 6:00,547.0679428,-41.44855689,16659.92655,19.02567102,252.8219924,2894.569828,103.6660135
2025/8/10 7:00,601.2314097,-23.23743253,18198.03379,19.09794121,279.6389407,3169.527588,113.438696
2025/8/10 8:00,599.5750994,-23.05107298,18130.83942,19.11069962,279.659596,3161.677846,113.1521317
2025/8/10 9:00,595.1555817,19.69314372,17824.82368,19.30986987,288.2892135,3242.602861,116.0386474
2025/8/10 10:00,571.3047935,22.43621419,17074.17691,19.34423051,279.3198059,3147.563054,112.6587429
2025/8/10 11:00,598.7073531,24.09813953,17901.74498,19.33291574,291.6599082,3265.91061,116.8628756
2025/8/10 12:00,596.9618198,19.49651984,17857.35685,19.30963458,290.4348492,3245.945146,116.1452244
2025/8/10 13:00,591.0758104,12.28906776,17697.73905,19.28336948,286.7972345,3203.434698,114.6285126
2025/8/10 14:00,523.1794431,8.558254974,15649.00406,19.30394852,258.0872931,2913.184889,104.3130174
2025/8/10 15:00,589.7907933,49.58717072,17583.54178,19.44493821,296.0434132,3297.630284,118.0011432
2025/8/10 16:00,599.0527452,27.67988221,17896.85886,19.34679905,294.8142578,3275.859131,117.2026834
2025/8/10 17:00,599.4256768,13.92728833,17973.79993,19.28083873,291.7722736,3244.934132,116.1064263
2025/8/10 18:00,599.9848274,-12.87163708,18090.38338,19.16490861,285.7523632,3184.329343,113.9518453
2025/8/10 19:00,598.7094744,-14.03424974,18060.76563,19.15357899,285.0787135,3176.693467,113.6728345
2025/8/10 20:00,600.4686173,-16.97470135,18145.11221,19.13893173,285.1798179,3178.024021,113.7297614
2025/8/10 21:00,598.6609616,-18.56404957,18105.02974,19.11322672,284.0195455,3166.84943,113.3232512
2025/8/10 22:00,599.372607,-23.87952042,18166.91111,19.07309744,283.2494801,3159.158051,113.0469551
2025/8/10 23:00,598.8460548,-24.06821764,18156.15028,19.06706028,282.7098226,3156.62718,112.9581279
2025/8/11 0:00,569.6577008,-33.66757773,17304.04356,19.04483356,268.0462041,3008.322353,107.6788496
2025/8/11 1:00,487.6632643,-59.60202373,14942.6978,18.97825093,228.2760733,2596.167481,93.00512371
2025/8/11 2:00,415.7815812,-77.17807469,12868.42122,18.93720074,194.5919792,2246.330234,80.53991361
2025/8/11 3:00,370.0405006,-88.85752026,11580.32852,18.92971256,174.6901529,2026.743323,72.69557602
2025/8/11 4:00,310.7639572,-93.10528601,9841.869476,18.9439358,151.2920824,1770.420612,63.53475175
2025/8/11 5:00,355.025472,-88.67454298,11115.67133,18.94047097,167.7938506,1964.336578,70.48418155
2025/8/11 6:00,474.9549432,-63.6593147,14554.21653,19.00400304,218.4012524,2530.130393,90.69906254
2025/8/11 7:00,599.7662149,-24.02450549,18120.43957,19.13334284,278.835291,3159.353854,113.1044965
2025/8/11 8:00,600.4931986,-23.5204479,18135.28022,19.1321062,280.9530413,3164.775869,113.277147
2025/8/11 9:00,530.163824,-29.5572113,16022.9139,19.12837503,250.7914615,2848.311671,102.0104818
2025/8/11 10:00,578.7287474,0.19442048,17380.70685,19.22454201,276.631427,3124.234578,111.8483471
2025/8/11 11:00,596.4059063,24.8451446,17846.94083,19.31839557,290.9092841,3260.712502,116.6923264
2025/8/11 12:00,596.1607965,43.96345641,17788.98064,19.40805229,296.2446876,3307.831711,118.3586909
